,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6077,Ricardo Lockette\LockRi00,2012,26,,SFO,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6078,Tony Lomack\LomaTo20,1990,22,9-245,RAM,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6079,Tony Lomack\LomaTo20,1991,23,9-245,PHO,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6080,Lance Long\LongLa00,2012,27,,DET,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6081,Dane Looker\LookDa00,2002,26,,STL,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6082,Corbin Louks\LoukCo00,2014,25,,KAN,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6083,Chad Lucas\LucaCh00,2005,24,,GNB,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6084,Marcus Lucas\LucaMa01,2014,22,,CAR,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6085,Jeff Maehl\MaehJe00,2011,22,,HOU,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6086,Jeff Maehl\MaehJe00,2012,23,,HOU,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6087,Maurice Mann\MannMa00,2006,24,5-149,MIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6088,Brian Manning\MannBr00,1998,23,6-170,GNB,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6089,Mario Manningham\MannMa01,2014,28,3-95,NYG,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6090,Marc Mariani\MariMa00,2010,23,7-222,TEN,NFL,16,0,,12.0,,0.75,0,0,0,0,0,0,0,0,0,0,0,3
6091,Bradley Marquez\MarqBr00,2017,25,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6092,Bradley Marquez\MarqBr00,2018,26,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6093,Curtis Marsh\MarsCu00,1996,26,7-219,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6094,Rasheed Marshall\MarsRa00,2005,24,5-174,SFO,NFL,12,0,,0.2,,0.02,0,0,0,0,0,1,-7,0,1,-1,0,4
6095,Charly Martin\MartCh00,2010,26,,CAR,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6096,Keshawn Martin\MartKe01,2016,26,4-121,SFO,NFL,1,0,,-2.0,,-2.00,0,0,0,0,0,0,0,0,0,0,0,1
6097,Robbie Martin\MartRo20,1983,25,4-100,DET,NFL,10,0,,3.0,,0.30,0,0,0,0,0,0,0,0,0,0,0,3
6098,Tracy Martin\MartTr20,1987,23,6-161,NYJ,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6099,Freddie Martino\MartFr00,2014,23,,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6100,Jerome Mathis\MathJe00,2006,23,4-114,HOU,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6101,John Matthews\MattJo22,2010,24,,JAX,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6102,Rich Mauti\MautRi00,1984,30,,WAS,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6103,Vince Mayle\MaylVi00,2015,24,4-123,DAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6104,Damon Mays\MaysDa20,1993,25,9-235,HOU,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6105,Damon Mays\MaysDa20,1992,24,9-235,HOU,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6106,Lee Mays\MaysLe00,2002,24,6-202,PIT,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6107,Lee Mays\MaysLe00,2006,28,6-202,PIT,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6108,Adrian McBride\McBrAd20,1987,24,,STL,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6109,Tre McBride\McBrTr00,2016,24,7-245,TEN,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6110,Max McCaffrey\McCaMa01,2018,24,,SFO,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6111,Riley McCarron\McCaRi00,2018,25,,NWE,NFL,1,0,,-2.0,,-2.00,0,0,0,0,0,0,0,0,0,0,0,1
6112,Kez McCorvey\McCoKe20,1995,23,5-156,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6113,Kez McCorvey\McCoKe20,1996,24,5-156,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6114,Jeremy McDaniel\McDaJe00,1999,23,,BUF,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6115,Mardye McDole\McDoMa20,1982,23,2-39,MIN,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6116,Mardye McDole\McDoMa20,1981,22,2-39,MIN,NFL,9,0,,-1.0,,-0.11,0,0,0,0,0,0,0,0,0,0,0,1
6117,Tanner McEvoy\McEvTa01,2018,25,,MIA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6118,Phil McGeoghan\McGePh20,2001,22,,DEN,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6119,Kaipo McGuire\McGuKa00,1997,23,,IND,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6120,Kaipo McGuire\McGuKa00,1998,24,,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6121,Kenny McKinley\McKiKe00,2009,22,5-141,DEN,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6122,Zion McKinney\McKiZi20,1980,22,,WAS,NFL,10,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6123,Marvin McNutt\McNuMa00,2013,24,6-194,CAR,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6124,Marvin McNutt\McNuMa00,2014,25,6-194,WAS,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6125,Kerry Meier\MeieKe00,2011,25,5-165,ATL,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6126,Kerry Meier\MeieKe00,2012,26,5-165,ATL,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6127,Guido Merkens\MerkGu00,1984,29,,NOR,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6128,Guido Merkens\MerkGu00,1980,25,,2TM,NFL,4,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6129,Eddie Miller\MillEd21,1992,23,9-225,IND,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6130,Eddie Miller\MillEd21,1993,24,9-225,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6131,Mike Miller\MillMi20,1985,26,4-104,NOR,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6132,Scott Miller\MillSc00,1992,24,9-246,MIA,NFL,15,0,,-2.0,,-0.13,0,0,0,0,0,0,0,0,0,0,0,2
6133,Frank Miotke\MiotFr20,1991,26,,HOU,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6134,Steven Mitchell\MitcSt02,2018,24,,HOU,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6135,T.J. Moe\MoexT.00,2014,24,,STL,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6136,Ifeanyi Momah\MomaIf00,2014,25,,DET,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6137,Cleo Montgomery\MontCl20,1982,26,,RAI,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6138,David Moore\MoorDa03,2017,22,7-226,SEA,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6139,Herman Moore\MoorHe00,2002,33,1-10,NYG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6140,Kashif Moore\MoorKa00,2012,24,,2TM,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6141,Kenny Moore\MoorKe00,2010,25,5-136,IND,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6142,Marlon Moore\MoorMa02,2014,27,,CLE,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6143,Johnnie Morant\MoraJo00,2005,24,5-134,OAK,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6144,Sean Morey\MoreSe00,2008,32,7-241,ARI,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6145,Sean Morey\MoreSe00,2009,33,7-241,ARI,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6146,Sean Morey\MoreSe00,2001,25,7-241,PHI,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6147,Sean Morey\MoreSe00,2003,27,7-241,PHI,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6148,Sean Morey\MoreSe00,2005,29,7-241,PIT,NFL,15,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6149,Sean Morey\MoreSe00,1999,23,7-241,NWE,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6150,Anthony Morgan\MorgAn00,1996,29,5-134,GNB,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6151,J.J. Moses\MoseJ.00,2003,24,,HOU,NFL,15,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6152,J.J. Moses\MoseJ.00,2004,25,,HOU,NFL,15,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6153,Kendrick Mosley\MoslKe00,2006,25,,CLE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6154,Dale Moss\MossDa00,2012,24,,CHI,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6155,Derek Moye\MoyeDe00,2012,24,,PIT,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6156,Derek Moye\MoyeDe00,2014,26,,2TM,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6157,Frank Murphy\MurpFr00,2000,23,6-170,TAM,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6158,Frank Murphy\MurpFr00,2004,27,6-170,TAM,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6159,Will Murphy\MurpWi00,2014,24,,PHI,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6160,Yo Murphy\MurpYo00,2001,28,,STL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6161,Marcus Nash\NashMa00,1999,23,1-30,2TM,NFL,3,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6162,Jojo Natson\NatsJo00,2018,24,,LAR,NFL,13,0,,-2.0,,-0.15,0,0,0,0,0,0,0,0,0,0,0,2
6163,Ben Nelson\NelsBe20,2004,25,,MIN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6164,Pat Newman\NewmPa00,1994,26,10-249,CLE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6165,Jamar Newsome\NewsJa00,2011,24,,JAX,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6166,Ricky Nichols\NichRi20,1985,23,8-200,IND,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6167,Jordan Norwood\NorwJo00,2014,28,,DEN,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6168,Jordan Norwood\NorwJo00,2009,23,,PHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6169,Kevin Norwood\NorwKe00,2015,26,4-123,CAR,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6170,Uzoma Nwachukwu\NwacUz00,2014,24,,HOU,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6171,Terry Obee\ObeeTe00,1991,23,,MIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6172,Jeff Ogden\OgdeJe00,2002,27,,BAL,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6173,Bobby Olive\OlivBo20,1995,26,11-300,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6174,Bobby Olive\OlivBo20,1996,27,11-300,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6175,Keith Ortego\OrteKe00,1987,24,,CHI,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6176,Kassim Osgood\OsgoKa00,2014,34,,SFO,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6177,Kassim Osgood\OsgoKa00,2008,28,,SDG,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6178,Kassim Osgood\OsgoKa00,2006,26,,SDG,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6179,Kassim Osgood\OsgoKa00,2012,32,,DET,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6180,Chad Owens\OwenCh00,2005,23,6-185,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6181,Chad Owens\OwenCh00,2007,25,6-185,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6182,Darrick Owens\OwenDa21,1992,22,,PIT,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6183,Eric Page\PageEr00,2014,23,,TAM,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6184,Nathan Palmer\PalmNa00,2014,25,,DEN,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6185,Tobais Palmer\PalmTo00,2013,23,,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6186,Tobais Palmer\PalmTo00,2014,24,,BUF,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6187,Carl Parker\ParkCa20,1988,23,12-307,CIN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6188,Larry Parker\ParkLa00,1999,23,4-108,KAN,NFL,10,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6189,Sirr Parker\ParkSi20,2000,23,,CIN,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6190,Roscoe Parrish\ParrRo00,2012,30,2-55,TAM,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6191,Rich Parson\ParsRi20,2005,25,,WAS,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6192,Andrew Peacock\PeacAn00,2014,23,,DET,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6193,Johnny Perkins\PerkJo00,1983,30,2-32,NYG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6194,Joe Phillips\PhilJo21,1987,24,,WAS,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6195,Mareno Philyaw\PhilMa20,2000,23,6-172,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6196,Clay Pickering\PickCl20,1984,23,,CIN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6197,Clay Pickering\PickCl20,1985,24,,CIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6198,Kealoha Pilares\PilaKe00,2011,23,5-132,CAR,NFL,12,0,,6.0,,0.50,0,0,0,0,0,0,0,0,0,0,0,1
6199,Frank Pillow\PillFr00,1989,24,11-279,TAM,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6200,Chad Plummer\PlumCh20,2000,25,6-204,IND,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6201,Chad Plummer\PlumCh20,1999,24,6-204,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6202,Royce Pollard\PollRo00,2012,23,,NYJ,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6203,Willie Ponder\PondWi00,2004,24,6-199,NYG,NFL,11,0,,6.9,,0.63,0,0,0,0,0,1,-4,0,1,3,0,1
6204,Karl Powe\PoweKa20,1986,24,7-178,DAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6205,Walt Powell\PoweWa00,2015,24,6-196,BUF,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6206,Quron Pratt\PratQu00,2014,23,,PHI,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6207,Roell Preston\PresRo00,1997,25,5-145,GNB,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6208,Roell Preston\PresRo00,1999,27,5-145,3TM,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6209,Taylor Price\PricTa00,2012,25,3-90,JAX,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6210,Julius Pruitt\PruiJu00,2011,26,,MIA,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6211,Jeff Query\QuerJe00,1995,28,5-124,2TM,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6212,Latario Rachal\RachLa00,1997,24,,SDG,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6213,Latario Rachal\RachLa00,1998,25,,SDG,NFL,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,4
6214,Floyd Raglin\RaglFl20,1987,26,,MIA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6215,Jamaica Rector\RectJa00,2006,25,,DAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6216,Jamaica Rector\RectJa00,2007,26,,ARI,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6217,Jimmy Redmond\RedmJi00,2002,25,,JAX,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6218,Bert Reed\ReedBe00,2012,24,,PIT,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6219,Jake Reed\ReedJa00,1991,24,3-68,MIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6220,Kerry Reed\ReedKe00,2007,23,,MIA,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6221,Bernard Reedy\ReedBe01,2014,23,,ATL,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6222,Tevin Reese\ReesTe00,2014,23,7-240,CIN,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6223,Willie Reid\ReidWi00,2006,24,3-95,PIT,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6224,Darius Reynaud\ReynDa00,2009,25,,MIN,NFL,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,3
6225,Darius Reynaud\ReynDa00,2010,26,,NYG,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6226,Jerry Rice\RiceJe01,2014,23,,WAS,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6227,Greg Richardson\RichGr21,1987,23,6-156,MIN,NFL,2,0,,-1.0,,-0.50,0,0,0,0,0,0,0,0,0,0,0,1
6228,Greg Richardson\RichGr21,1988,24,6-156,TAM,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6229,Paul Richardson\RichPa20,1993,24,,PHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6230,Rico Richardson\RichRi00,2014,23,,TEN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6231,Brandon Rideau\RideBr00,2008,26,,CHI,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6232,Bobby Riley\RileBo21,1987,23,,NYJ,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6233,Phillip Riley\RilePh20,1996,24,6-199,NYJ,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6234,Seth Roberts\RobeSe00,2014,23,,OAK,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6235,Demarcus Robinson\RobiDe01,2016,22,4-126,KAN,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6236,Gerrell Robinson\RobiGe00,2014,25,,2TM,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6237,Gerrell Robinson\RobiGe00,2012,23,,ARI,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6238,Kevin Robinson\RobiKe00,2008,24,6-182,KAN,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6239,Brian Robiskie\RobiBr00,2013,26,2-36,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6240,Courtney Roby\RobyCo00,2010,27,3-68,NOR,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6241,Courtney Roby\RobyCo00,2008,25,3-68,2TM,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6242,Courtney Roby\RobyCo00,2011,28,3-68,NOR,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6243,James Rodgers\RodgJa01,2012,24,,ATL,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6244,James Roe\RoexJa00,1996,23,6-186,BAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6245,Charles Rogers\RogeCh01,2004,23,1-2,DET,NFL,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6246,Charlie Rogers\RogeCh00,1999,23,5-152,SEA,NFL,12,0,,6.0,,0.50,0,0,0,0,0,0,0,0,0,0,0,3
6247,Naaman Roosevelt\RoosNa00,2014,27,,BUF,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6248,Barry Rose\RoseBa20,1993,25,10-279,DEN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6249,Micah Ross\RossMi20,2002,26,,JAX,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6250,Micah Ross\RossMi20,2003,27,,2TM,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6251,Micah Ross\RossMi20,2004,28,,2TM,NFL,17,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6252,Rashad Ross\RossRa00,2014,24,,2TM,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6253,Eugene Rowell\RoweEu20,1990,22,9-240,CLE,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6254,Alonzo Russell\RussAl01,2018,26,,NYG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6255,Cliff Russell\RussCl00,2005,26,3-87,MIA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6256,Cliff Russell\RussCl00,2008,29,3-87,DEN,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6257,Larry Ryans\RyanLa20,1996,25,,TAM,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6258,Greg Salas\SalaGr00,2012,24,4-112,2TM,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6259,P.K. Sam\SamxP.20,2004,21,5-164,NWE,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6260,Chris Sanders\SandCh20,1997,24,,WAS,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6261,Jake Schifino\SchiJa20,2003,24,5-151,TEN,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6262,Andy Schillinger\SchiAn20,1988,24,10-260,PHO,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6263,Da'Mari Scott\ScotDa02,2018,23,,BUF,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6264,Freddie Scott\ScotFr00,1997,23,,ATL,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6265,Freddie Scott\ScotFr00,1998,24,,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6266,James Scott\ScotJa00,1983,31,8-193,CHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6267,Rashawn Scott\ScotRa01,2016,24,,MIA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6268,Rashawn Scott\ScotRa01,2017,25,,MIA,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6269,Mark Seay\SeayMa00,1993,26,,SDG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6270,Tray Session\SessTr00,2012,25,,OAK,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6271,Stanley Shakespeare\ShakSt20,1987,24,,TAM,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6272,Larry Shannon\ShanLa20,1999,24,3-82,MIA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6273,Tyrone Shavers\ShavTy20,1991,23,6-142,CLE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6274,Kenny Shedd\ShedKe00,1999,28,5-129,OAK,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6275,Kenny Shedd\ShedKe00,2000,29,5-129,WAS,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6276,Derrick Shepard\ShepDe00,1987,23,,WAS,NFL,2,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6277,Derrick Shepard\ShepDe00,1988,24,,WAS,NFL,5,0,,-3.0,,-0.60,0,0,0,0,0,0,0,0,0,0,0,3
6278,Derrick Shepard\ShepDe00,1990,26,,DAL,NFL,8,0,,-1.0,,-0.13,0,0,0,0,0,0,0,0,0,0,0,1
6279,Russell Shepard\ShepRu00,2013,23,,TAM,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6280,Mike Sherrard\SherMi00,1989,26,1-18,SFO,NFL,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
